,id,clone_url,created_at,description,full_name,language,name,size,stargazers_count,updated_at,forks_count
11844,341103717,https://github.com/franknguen/my-Audio-DSP-FPGA.git,2021-02-22 06:38:48+00:00,,franknguen/my-Audio-DSP-FPGA,Verilog,my-Audio-DSP-FPGA,15906,1,2021-09-17 02:02:19+00:00,0
11845,334651123,https://github.com/HebaAliNassif/Viterbi_Decoder_in_Verilog.git,2021-01-31 12:35:27+00:00,This is a verilog implementation of the Viterbi Decoder.,HebaAliNassif/Viterbi_Decoder_in_Verilog,Verilog,Viterbi_Decoder_in_Verilog,7,1,2023-11-15 13:45:25+00:00,0
11846,333968859,https://github.com/MiSTer-devel/Arcade-DonkeyKong3_MiSTer.git,2021-01-28 22:07:22+00:00,,MiSTer-devel/Arcade-DonkeyKong3_MiSTer,Verilog,Arcade-DonkeyKong3_MiSTer,4784,1,2024-05-26 23:50:20+00:00,5
11847,337969635,https://github.com/soheil647/ARM-implementation-Verilog.git,2021-02-11 08:26:59+00:00,An implementation of ARM with custom instructions and 5 pipeline stages,soheil647/ARM-implementation-Verilog,Verilog,ARM-implementation-Verilog,6386,1,2021-03-03 07:54:35+00:00,0
11848,335811549,https://github.com/brichi15/3TB4-Labs.git,2021-02-04 02:08:58+00:00,Mechtron 3TB4 labs,brichi15/3TB4-Labs,Verilog,3TB4-Labs,66787,1,2021-04-01 14:33:55+00:00,0
11849,334613473,https://github.com/cam-n/handwritten-digits-recognition-hls.git,2021-01-31 09:02:05+00:00,Handwritten Digits Recognition Application on Python and FPGA.,cam-n/handwritten-digits-recognition-hls,Verilog,handwritten-digits-recognition-hls,3849,1,2022-07-25 12:22:37+00:00,0
11850,337171772,https://github.com/amirhossein-alizad/MIPS-MultiCycle-Implementation.git,2021-02-08 18:32:23+00:00,"Multi Cycle Implementation of MIPS processor, a project for Computer Architecture course in University of Tehran",amirhossein-alizad/MIPS-MultiCycle-Implementation,Verilog,MIPS-MultiCycle-Implementation,22,1,2022-01-03 00:36:23+00:00,0
11851,339919628,https://github.com/donlon/hbird-e200-zynq.git,2021-02-18 02:59:59+00:00,,donlon/hbird-e200-zynq,Verilog,hbird-e200-zynq,94482,1,2021-11-12 01:35:05+00:00,0
11852,341188699,https://github.com/aneeketMangal/FPGA.git,2021-02-22 12:11:57+00:00,"This repository contains my projext of digital logic design course. It is a FPGA composed of logic tiles and switch boxes. It can be used as a MUX, adder and shift register.",aneeketMangal/FPGA,Verilog,FPGA,100,1,2021-04-22 09:36:43+00:00,0
11853,342130677,https://github.com/Speedweener/EE2026-Project.git,2021-02-25 05:14:01+00:00,Verilog code for our EE2026 project,Speedweener/EE2026-Project,Verilog,EE2026-Project,7961,1,2024-06-07 12:48:46+00:00,0
11854,337500443,https://github.com/aaron-zhao-ut/ECE241-FPGA-Verilog.git,2021-02-09 18:35:31+00:00,,aaron-zhao-ut/ECE241-FPGA-Verilog,Verilog,ECE241-FPGA-Verilog,551,1,2021-11-14 03:49:31+00:00,0
11855,337035070,https://github.com/chongrufan123/VGA_tan.git,2021-02-08 10:15:22+00:00,,chongrufan123/VGA_tan,Verilog,VGA_tan,23619,1,2022-03-10 10:27:54+00:00,0
11856,343718733,https://github.com/HouHou0925/MIPS_CPU.git,2021-03-02 09:34:45+00:00,,HouHou0925/MIPS_CPU,Verilog,MIPS_CPU,3817,1,2023-05-04 02:45:16+00:00,0
11857,338205866,https://github.com/drazner/ECE-552-Single-Cycle-Processor.git,2021-02-12 02:23:27+00:00,,drazner/ECE-552-Single-Cycle-Processor,Verilog,ECE-552-Single-Cycle-Processor,33,1,2021-02-12 02:30:56+00:00,0
11858,339227852,https://github.com/sebajor/aliexpress_kintex325.git,2021-02-15 22:46:20+00:00,,sebajor/aliexpress_kintex325,Verilog,aliexpress_kintex325,37361,1,2022-07-10 21:02:57+00:00,0
11859,334357598,https://github.com/bind-TIAN/computer_organization_P5_Alpha-Version.git,2021-01-30 07:44:36+00:00,,bind-TIAN/computer_organization_P5_Alpha-Version,Verilog,computer_organization_P5_Alpha-Version,20,1,2023-09-05 00:53:32+00:00,0
11860,333218800,https://github.com/ThierryJones21/374_Labs.git,2021-01-26 21:13:09+00:00,lab code,ThierryJones21/374_Labs,Verilog,374_Labs,13348,1,2021-04-13 01:12:58+00:00,2
11861,344116330,https://github.com/axytho/FHEWHW.git,2021-03-03 12:19:17+00:00,,axytho/FHEWHW,Verilog,FHEWHW,75546,1,2022-03-23 05:38:43+00:00,0
11862,333160002,https://github.com/cooke99/8-bit-CPU.git,2021-01-26 17:19:53+00:00,Verilog code for 8 bit CPU architecture design and testbench.,cooke99/8-bit-CPU,Verilog,8-bit-CPU,34,1,2024-06-11 02:19:56+00:00,0
11863,333495117,https://github.com/mfkiwl/ORCs.git,2021-01-27 16:45:45+00:00,Open-source RISC-V Cores,mfkiwl/ORCs,Verilog,ORCs,73167,1,2024-06-14 02:16:47+00:00,1
11864,335256568,https://github.com/KINGDOMWARE/K-SYNTH.git,2021-02-02 10:51:07+00:00,FPGA SYNTH,KINGDOMWARE/K-SYNTH,Verilog,K-SYNTH,2045,1,2021-02-02 11:00:28+00:00,0
11865,337263211,https://github.com/lolusy/IC_Project1_VT1.git,2021-02-09 01:53:50+00:00,"HDL implemention of martrix multiplication between A and x, both of them are 7-bits unsigned data. ",lolusy/IC_Project1_VT1,Verilog,IC_Project1_VT1,12,1,2021-02-24 03:47:26+00:00,1
11866,333117174,https://github.com/donayam1/RISC-V.git,2021-01-26 14:51:43+00:00,RISC-V processor implementation on Artix-7 35T Arty FPGA Evaluation Kit,donayam1/RISC-V,Verilog,RISC-V,326,1,2022-05-29 19:50:54+00:00,0
11867,333696165,https://github.com/Qingchuan-Ma/HDLBits.git,2021-01-28 08:37:05+00:00,HDLBits solutions and A spyder,Qingchuan-Ma/HDLBits,Verilog,HDLBits,35,1,2021-10-30 11:41:02+00:00,0
11868,343905928,https://github.com/skumlos/bkm-68x-fpga.git,2021-03-02 20:37:28+00:00,BKM-68X FPGA re-implementation,skumlos/bkm-68x-fpga,Verilog,bkm-68x-fpga,72,1,2022-06-10 10:27:19+00:00,1
11869,342356401,https://github.com/MrQubo/tricpu.git,2021-02-25 19:29:13+00:00,,MrQubo/tricpu,Verilog,tricpu,332,1,2022-11-17 19:40:28+00:00,0
11870,336400090,https://github.com/J-Johnson-Git/Digital_Systems.git,2021-02-05 22:06:39+00:00,Digital Systems projects using Xilinx Zynq SoC,J-Johnson-Git/Digital_Systems,Verilog,Digital_Systems,101,1,2023-04-12 10:12:03+00:00,0
11871,343440022,https://github.com/realtimeradio/wr-cores-Quabo.git,2021-03-01 14:13:38+00:00,,realtimeradio/wr-cores-Quabo,,wr-cores-Quabo,38330,1,2022-03-23 13:33:22+00:00,0
11872,334562779,https://github.com/liyown/verilog-electronic-clock-course.git,2021-01-31 03:19:01+00:00,,liyown/verilog-electronic-clock-course,Verilog,verilog-electronic-clock-course,19,1,2024-03-27 12:10:28+00:00,0
11873,333854692,https://github.com/alakh125/DP-FPGA-Project.git,2021-01-28 18:43:36+00:00,"Personal project with the intention to implement Dynamic Programming concepts in digital hardware. Used the n-th Fibonacci number calculation problem. Includes Pseudocode for reduced memory CS implementation of DP algorithm in Java, and developed code for low memory and high speed implementation in Verilog ",alakh125/DP-FPGA-Project,Verilog,DP-FPGA-Project,69,1,2022-08-30 17:57:13+00:00,0
11874,337311072,https://github.com/Adithya-S-Bhat/Barrel-Shifter-16-bit-Using-Verilog.git,2021-02-09 06:16:48+00:00,16-bit Barrel Shifter written in Verilog,Adithya-S-Bhat/Barrel-Shifter-16-bit-Using-Verilog,Verilog,Barrel-Shifter-16-bit-Using-Verilog,508,1,2021-11-20 05:49:00+00:00,0
11875,338221539,https://github.com/qiufengtiger/FPGA-chip-design.git,2021-02-12 04:14:03+00:00,CMU Spring 2021 18725 Cozy-Fabric FPGA Project,qiufengtiger/FPGA-chip-design,Verilog,FPGA-chip-design,160,1,2022-05-24 08:44:19+00:00,0
11876,339336674,https://github.com/tommythorn/0toasic.git,2021-02-16 08:51:13+00:00,Stuff I did for Matt Venn's Zero-to-ASIC course,tommythorn/0toasic,Verilog,0toasic,14,1,2022-03-17 19:20:18+00:00,0
11877,340432902,https://github.com/mattvenn/wrapped_frequency_counter.git,2021-02-19 16:53:02+00:00,,mattvenn/wrapped_frequency_counter,Verilog,wrapped_frequency_counter,8060,1,2022-03-17 00:17:05+00:00,1
11878,343069053,https://github.com/omerkarslioglu/Image_Rotation_Verilog_Code_Converted_From_Matlab.git,2021-02-28 09:45:44+00:00,,omerkarslioglu/Image_Rotation_Verilog_Code_Converted_From_Matlab,Verilog,Image_Rotation_Verilog_Code_Converted_From_Matlab,1683,1,2023-07-20 06:35:51+00:00,0
11879,341050694,https://github.com/nulface/tiny-fpga-bx-74hc595-8x8-dot-matrix-display.git,2021-02-22 01:54:44+00:00,Controlling a pair of 74hc595 to control a 8x8 dot matrix display,nulface/tiny-fpga-bx-74hc595-8x8-dot-matrix-display,Verilog,tiny-fpga-bx-74hc595-8x8-dot-matrix-display,13,1,2024-04-17 06:55:33+00:00,0
11880,343718107,https://github.com/tolikttaaa/circuit_design_labs.git,2021-03-02 09:32:38+00:00,,tolikttaaa/circuit_design_labs,Verilog,circuit_design_labs,3471,1,2021-05-19 18:25:22+00:00,0
11881,343159442,https://github.com/rakesh208/TLC.git,2021-02-28 16:54:42+00:00,TRAFFIC LIGHT CONTROLLER,rakesh208/TLC,Verilog,TLC,2,1,2021-05-19 15:53:51+00:00,0
11882,344179664,https://github.com/ddribin/go-board-tutorials.git,2021-03-03 15:50:38+00:00,Tutorial projects for the Nandland Go Board.,ddribin/go-board-tutorials,Verilog,go-board-tutorials,172,1,2023-05-28 20:29:58+00:00,0
11883,335868176,https://github.com/Maginal336/verilog-AES-encryption-decryption-128bit.git,2021-02-04 07:01:54+00:00,,Maginal336/verilog-AES-encryption-decryption-128bit,Verilog,verilog-AES-encryption-decryption-128bit,56,1,2021-03-03 06:00:52+00:00,1
11884,334721264,https://github.com/theapi/beneater_fpga.git,2021-01-31 18:00:32+00:00,,theapi/beneater_fpga,Verilog,beneater_fpga,1070,1,2022-01-18 12:51:07+00:00,0
11885,334532687,https://github.com/Featherweight-IP/fwspi-memio.git,2021-01-30 23:22:46+00:00,Read-only memory interface to spi flash devices,Featherweight-IP/fwspi-memio,Verilog,fwspi-memio,12,1,2022-07-19 12:32:21+00:00,0
11886,333660693,https://github.com/Bowenzbw/Reaction-Timer.git,2021-01-28 05:56:38+00:00,,Bowenzbw/Reaction-Timer,Verilog,Reaction-Timer,11,1,2023-08-02 12:31:29+00:00,0
11887,338297597,https://github.com/yusufaakgul/Mips32Processor.git,2021-02-12 11:19:25+00:00,"Processor Design mips32, with extra instructions",yusufaakgul/Mips32Processor,Verilog,Mips32Processor,734,1,2023-10-13 18:51:24+00:00,0
11888,334062216,https://github.com/jasonzzzzzzz/Network-on-Chip-Router-RTL.git,2021-01-29 06:50:44+00:00,,jasonzzzzzzz/Network-on-Chip-Router-RTL,Verilog,Network-on-Chip-Router-RTL,224,1,2024-05-22 08:13:58+00:00,1
11889,346151420,https://github.com/google/CFU-Playground.git,2021-03-09 21:38:18+00:00,"Want a faster ML processor? Do it yourself! -- A framework for playing with custom opcodes to accelerate TensorFlow Lite for Microcontrollers (TFLM).    . . . . .   Online tutorial: https://google.github.io/CFU-Playground/   For reference docs, see the link below.",google/CFU-Playground,Verilog,CFU-Playground,41642,468,2024-10-25 11:04:28+00:00,119
11890,347701888,https://github.com/danfoisy/vdatp.git,2021-03-14 17:15:20+00:00,Volumetric Display using an Acoustically Trapped Particle,danfoisy/vdatp,Verilog,vdatp,25760,445,2024-10-21 06:52:14+00:00,47
11891,354876752,https://github.com/efabless/caravel_user_project.git,2021-04-05 15:14:33+00:00,https://caravel-user-project.readthedocs.io,efabless/caravel_user_project,Verilog,caravel_user_project,305985,183,2024-10-25 03:14:01+00:00,329
11892,346750536,https://github.com/YosysHQ/riscv-formal.git,2021-03-11 15:36:23+00:00,RISC-V Formal Verification Framework,YosysHQ/riscv-formal,Verilog,riscv-formal,1158,102,2024-10-25 16:07:23+00:00,24
11893,346944073,https://github.com/compsec-snu/difuzz-rtl.git,2021-03-12 05:00:23+00:00,,compsec-snu/difuzz-rtl,Verilog,difuzz-rtl,10527,73,2024-10-28 08:13:42+00:00,18
11894,354461530,https://github.com/redlightASl/Notes.git,2021-04-04 05:12:58+00:00,,redlightASl/Notes,Verilog,Notes,234410,64,2024-10-23 09:12:17+00:00,8
11895,347530538,https://github.com/FourPhonon/FourPhonon.git,2021-03-14 02:57:12+00:00,An extension module to ShengBTE for computing four-phonon scattering rates and thermal conductivity,FourPhonon/FourPhonon,Verilog,FourPhonon,12234,61,2024-10-26 01:20:04+00:00,17
11896,354584424,https://github.com/VeriGOOD-ML/public.git,2021-04-04 15:53:20+00:00,,VeriGOOD-ML/public,Verilog,public,505522,51,2024-10-25 17:33:48+00:00,11
11897,345641662,https://github.com/buttercutter/DDR.git,2021-03-08 12:02:35+00:00,A simple DDR3 memory controller,buttercutter/DDR,Verilog,DDR,570,51,2024-10-29 07:29:07+00:00,10
11898,353625306,https://github.com/antmicro/nvme-verilog-pcie.git,2021-04-01 08:13:34+00:00,,antmicro/nvme-verilog-pcie,Verilog,nvme-verilog-pcie,979,45,2024-10-25 04:57:26+00:00,16
11899,353376933,https://github.com/olofk/subservient.git,2021-03-31 14:02:56+00:00,Small SERV-based SoC primarily for OpenMPW tapeout,olofk/subservient,Verilog,subservient,190,35,2024-09-29 16:06:26+00:00,10
11900,349281385,https://github.com/FPGA-Networking/HyperParser.git,2021-03-19 02:50:10+00:00,,FPGA-Networking/HyperParser,Verilog,HyperParser,365,29,2024-10-21 01:21:10+00:00,10
11901,347700711,https://github.com/teekamkhandelwal/asynchronous_fifo.git,2021-03-14 17:10:41+00:00,Asynchronous fifo using verilog and testbench using system verilog. For asynchronous Fifo design in different module.,teekamkhandelwal/asynchronous_fifo,Verilog,asynchronous_fifo,38,29,2024-10-13 22:10:15+00:00,6
11902,347888468,https://github.com/xiesicong/fpga_sobel_ov5640_hdmi.git,2021-03-15 08:20:14+00:00,fpga跑sobel识别算法,xiesicong/fpga_sobel_ov5640_hdmi,Verilog,fpga_sobel_ov5640_hdmi,48176,26,2024-09-18 10:50:40+00:00,6
11903,351665304,https://github.com/Alpha-Girl/USTC_CA_labs.git,2021-03-26 04:50:10+00:00,USTC_CA_2021Spring 中科大 计算机体系结构,Alpha-Girl/USTC_CA_labs,Verilog,USTC_CA_labs,82382,22,2024-09-10 12:13:48+00:00,6
11904,349337612,https://github.com/tishi43/h264_decoder.git,2021-03-19 07:31:21+00:00,,tishi43/h264_decoder,Verilog,h264_decoder,951,21,2023-12-12 15:57:17+00:00,9
11905,355421680,https://github.com/jeremysee2/Lichee-Tang-Tutorial.git,2021-04-07 05:22:37+00:00,,jeremysee2/Lichee-Tang-Tutorial,Verilog,Lichee-Tang-Tutorial,27348,20,2024-07-04 11:01:47+00:00,6
11906,348202437,https://github.com/himanshu5-prog/vortexGPU.git,2021-03-16 03:32:30+00:00,,himanshu5-prog/vortexGPU,Verilog,vortexGPU,216975,19,2024-08-21 02:43:07+00:00,7
11907,345434763,https://github.com/hakan-demirli/PID-FPGA.git,2021-03-07 19:30:39+00:00,PID controller on an FPGA with custom RS232 addressing protocol.,hakan-demirli/PID-FPGA,Verilog,PID-FPGA,3318,18,2024-10-13 13:37:35+00:00,2
11908,347886816,https://github.com/xiesicong/fpga_eth_dual_ov5640.git,2021-03-15 08:13:57+00:00,fpga读取摄像头数据上传到上位机，720P@60Hz,xiesicong/fpga_eth_dual_ov5640,Verilog,fpga_eth_dual_ov5640,48393,17,2024-09-18 07:56:32+00:00,1
11909,344955932,https://github.com/Jefferson-Lopes/FFT.git,2021-03-05 23:02:34+00:00,FFT algorithm for fpga,Jefferson-Lopes/FFT,Verilog,FFT,182677,16,2024-09-23 08:55:40+00:00,3
11910,350644488,https://github.com/RPTU-EIS/upec-boom-verification-suite.git,2021-03-23 09:02:49+00:00,This repository contains the verification suite for verifying Berkeley Out-of-Order Machine (BOOM) against transient execution attacks based on the Unique Program Execution Checking (UPEC) approach.,RPTU-EIS/upec-boom-verification-suite,Verilog,upec-boom-verification-suite,5591,15,2024-08-02 15:34:46+00:00,2
11911,346458392,https://github.com/antmicro/openssd-nvme.git,2021-03-10 18:47:39+00:00,,antmicro/openssd-nvme,Verilog,openssd-nvme,281,13,2024-08-25 14:57:06+00:00,8
11912,354515800,https://github.com/KoroB14/DVP_to_FT.git,2021-04-04 10:32:19+00:00,Streaming video over USB using FT232H and Cyclone IV FPGA.,KoroB14/DVP_to_FT,Verilog,DVP_to_FT,43,12,2024-03-17 04:54:24+00:00,2
11913,345311561,https://github.com/fjpolo/CourseraFPGADesignforEmbeddedSystemsSpecialization.git,2021-03-07 09:59:46+00:00,"Projects and labs from the courses dictated in https://www.coursera.org/specializations/fpga-design. Projects are sometimes simulated, and implemented in either a MAX10-Lite or an Arrow MAX1000 board.-",fjpolo/CourseraFPGADesignforEmbeddedSystemsSpecialization,Verilog,CourseraFPGADesignforEmbeddedSystemsSpecialization,98837,12,2024-10-04 05:45:21+00:00,3
11914,355575905,https://github.com/AIC2021/AIC2021_TPU_Template.git,2021-04-07 14:30:32+00:00,Template for project1 TPU,AIC2021/AIC2021_TPU_Template,Verilog,AIC2021_TPU_Template,169,11,2024-04-23 02:51:15+00:00,21
11915,349896469,https://github.com/vsdip/avsddac_3v3_sky130_v1.git,2021-03-21 04:04:36+00:00,,vsdip/avsddac_3v3_sky130_v1,Verilog,avsddac_3v3_sky130_v1,19993,11,2024-10-27 11:29:29+00:00,5
11916,351259814,https://github.com/eldrickm/wakey_wakey.git,2021-03-25 00:16:56+00:00,EE 272B - VLSI Design Project,eldrickm/wakey_wakey,Verilog,wakey_wakey,430853,10,2024-08-12 08:38:25+00:00,4
11917,353665228,https://github.com/Kyp069/zx48.git,2021-04-01 10:42:40+00:00,"zx48, a Sinclair ZX Spectrum 48K FPGA implementation",Kyp069/zx48,Verilog,zx48,244,10,2024-07-07 13:28:42+00:00,5
11918,347316771,https://github.com/Staok/HDL-FPGA-study-and-norms.git,2021-03-13 08:37:01+00:00,HDL & FPGA 学习和规范。CC-BY-NC-SA 4.0。,Staok/HDL-FPGA-study-and-norms,Verilog,HDL-FPGA-study-and-norms,361377,9,2024-07-20 14:29:06+00:00,2
11919,351031249,https://github.com/tharunchitipolu/Multi-operations-toolbox-with-baugh-wooley-multiplier.git,2021-03-24 10:08:09+00:00,"Given A and B are 64-bit inputs. With two selection lines s1 and s0 to perform the operations, A+B, A-B, AB, C+AB using  Baugh Wooley multiplier",tharunchitipolu/Multi-operations-toolbox-with-baugh-wooley-multiplier,Verilog,Multi-operations-toolbox-with-baugh-wooley-multiplier,54,9,2024-04-19 16:39:21+00:00,1
11920,347889048,https://github.com/xiesicong/pcie_x2.git,2021-03-15 08:22:24+00:00,fpga  PCIE测速，采用riffa架构,xiesicong/pcie_x2,Verilog,pcie_x2,20602,9,2024-08-11 17:32:55+00:00,5
11921,354388156,https://github.com/Otter-IO/GPS-Synchronized-Clock.git,2021-04-03 20:29:50+00:00,FPGA Based GPS Synchronized Clock,Otter-IO/GPS-Synchronized-Clock,Verilog,GPS-Synchronized-Clock,7141,8,2024-09-19 17:35:00+00:00,2
11922,347885499,https://github.com/xiesicong/fpga_dual_cam_lcd.git,2021-03-15 08:09:10+00:00,fpga双目摄像头采集,xiesicong/fpga_dual_cam_lcd,Verilog,fpga_dual_cam_lcd,33571,8,2024-08-05 14:04:26+00:00,3
11923,350721015,https://github.com/anupam-io/ES203-COA-CNN.git,2021-03-23 13:22:16+00:00,ES-203 Computer Organization & Architecture CNN on FPGA board,anupam-io/ES203-COA-CNN,Verilog,ES203-COA-CNN,16868,8,2024-09-28 11:18:36+00:00,8
11924,350571175,https://github.com/MiSTer-devel/Arcade-MrDo_MiSTer.git,2021-03-23 03:46:24+00:00,Mr. Do! Universal 1982,MiSTer-devel/Arcade-MrDo_MiSTer,Verilog,Arcade-MrDo_MiSTer,11726,7,2024-05-31 11:07:20+00:00,4
11925,353526458,https://github.com/sushi-aa/hw2vec.git,2021-04-01 00:28:26+00:00,Research project from UCI's AICPS lab: using GNNs to enable hardware security and prevent hardware trojans,sushi-aa/hw2vec,,hw2vec,150239,7,2024-10-26 17:06:45+00:00,0
11926,355483272,https://github.com/samarth1612/VLIW-Architecture.git,2021-04-07 09:17:41+00:00,Simulation of a 32-bit 5-stage pipelined VLIW processor with an assembly file as input and track the processor register file's updating it constantly.,samarth1612/VLIW-Architecture,Verilog,VLIW-Architecture,31708,7,2022-04-20 13:48:30+00:00,0
11927,347318459,https://github.com/surangamh/synchronous-fifo.git,2021-03-13 08:45:42+00:00,Synchronous FIFO verilog code and testbench,surangamh/synchronous-fifo,Verilog,synchronous-fifo,1,7,2024-10-09 08:19:08+00:00,3
11928,354607361,https://github.com/Kyp069/zx48-MiSTer.git,2021-04-04 17:37:53+00:00,ZX Spectrum 48K FPGA implementation for Mister boards,Kyp069/zx48-MiSTer,Verilog,zx48-MiSTer,5234,7,2024-07-07 13:31:16+00:00,5
11929,352355214,https://github.com/shelljane/HEAM.git,2021-03-28 14:45:11+00:00,HEAM: High-Efficiency Approximate Multiplier Optimization for Deep Neural Network Accelerators,shelljane/HEAM,Verilog,HEAM,58,7,2023-09-29 14:27:27+00:00,3
11930,350597885,https://github.com/Oscarkai9139/AIC2021-TPU.git,2021-03-23 06:05:24+00:00,,Oscarkai9139/AIC2021-TPU,Verilog,AIC2021-TPU,169,6,2024-05-15 06:54:38+00:00,3
11931,354626180,https://github.com/jingkaih/FPGA-digit-recognition.git,2021-04-04 19:11:03+00:00,This is simply a binary neural network implemented on FPGA. The one and only functionality of this crap is to recognize handwritten digit and hopefully display the correct guess.,jingkaih/FPGA-digit-recognition,Verilog,FPGA-digit-recognition,14650,6,2023-07-19 15:06:35+00:00,3
11932,355316632,https://github.com/mcjtag/v8b10b.git,2021-04-06 20:07:29+00:00,Verilog 8b10b encoder/decoder,mcjtag/v8b10b,Verilog,v8b10b,4,6,2024-08-30 00:46:59+00:00,5
11933,351214230,https://github.com/Ankit-kumar65/Elevator-Control-System-using-Verilog.git,2021-03-24 20:27:54+00:00,Elevator Controller for 60 floors building using Verilog code,Ankit-kumar65/Elevator-Control-System-using-Verilog,Verilog,Elevator-Control-System-using-Verilog,52,6,2024-10-02 12:05:55+00:00,2
11934,346058415,https://github.com/Netnod/md5.git,2021-03-09 15:46:17+00:00,MD5 core written in Verilog,Netnod/md5,Verilog,md5,17,6,2024-03-20 09:14:56+00:00,3
11935,356209734,https://github.com/surangamh/trafficgen.git,2021-04-09 09:14:48+00:00,AXI-4 stream traffic generator with configurable word size,surangamh/trafficgen,Verilog,trafficgen,39,6,2024-07-11 01:38:53+00:00,0
11936,352566753,https://github.com/Sea-n/NCTU-109A-DLab.git,2021-03-29 08:17:51+00:00,109 Autumn - Digital Circuit Lab,Sea-n/NCTU-109A-DLab,Verilog,NCTU-109A-DLab,132,6,2024-10-20 07:27:34+00:00,0
11937,348939125,https://github.com/sai-kaushik-s/VLIW-Architecture.git,2021-03-18 04:20:19+00:00,A Python - Verilog combination that simulates the working of a 32-bit 5-stage pipelined VLIW processor from input assembly code while monitoring the updates in the processor register file.,sai-kaushik-s/VLIW-Architecture,Verilog,VLIW-Architecture,31710,6,2024-08-09 05:56:57+00:00,0
11938,345086658,https://github.com/electronicayciencia/fpga-learn.git,2021-03-06 12:19:32+00:00,First experiments in FPGA world.,electronicayciencia/fpga-learn,Verilog,fpga-learn,313,5,2024-08-21 18:53:47+00:00,1
11939,350275455,https://github.com/adithyasunil26/Carry-Lookahead-Adder.git,2021-03-22 09:04:15+00:00,"4-bit Carry Lookahead Adder - RTL implementation in Verilog, SPICE netlist and MAGIC layouts",adithyasunil26/Carry-Lookahead-Adder,Verilog,Carry-Lookahead-Adder,8188,5,2024-03-18 19:18:11+00:00,1
11940,355238752,https://github.com/BobAnkh/THUEE_DLP.git,2021-04-06 15:26:53+00:00,THUEE Course: Experiments of Digital Logic and Processor,BobAnkh/THUEE_DLP,Verilog,THUEE_DLP,16220,5,2024-06-10 14:28:31+00:00,0
11941,349901975,https://github.com/vsdip/avsdbgp_3v3_sky130_v2.git,2021-03-21 04:44:59+00:00,,vsdip/avsdbgp_3v3_sky130_v2,Verilog,avsdbgp_3v3_sky130_v2,37665,5,2022-12-08 08:12:48+00:00,6
11942,348762564,https://github.com/mcjtag/axis_usbd.git,2021-03-17 15:38:17+00:00,AXI-Stream USB 2.0 HS Device Bridge (Verilog),mcjtag/axis_usbd,Verilog,axis_usbd,59,5,2024-03-12 17:40:55+00:00,5
11943,347887638,https://github.com/xiesicong/fpga_gtx_ibert.git,2021-03-15 08:16:53+00:00,FPGA光纤通信,xiesicong/fpga_gtx_ibert,Verilog,fpga_gtx_ibert,13318,5,2024-07-11 12:40:57+00:00,0
11944,348102846,https://github.com/PrincetonUniversity/ILA_Rocket.git,2021-03-15 19:48:01+00:00,,PrincetonUniversity/ILA_Rocket,Verilog,ILA_Rocket,127,5,2024-04-22 18:37:23+00:00,1
11945,356183390,https://github.com/rvboards/X-Core.git,2021-04-09 07:47:33+00:00,in-order 5 stages RV32 core,rvboards/X-Core,Verilog,X-Core,943,5,2023-10-22 00:40:30+00:00,1
11946,353747687,https://github.com/Infineon/sx3_hdmi_1080p.git,2021-04-01 15:38:53+00:00,FPGA project source code to interface HDMI Receiver with SX3 without frame buffer implementation to support video resolutions of up to 1080p 60fps.,Infineon/sx3_hdmi_1080p,Verilog,sx3_hdmi_1080p,1474,5,2024-09-03 15:56:27+00:00,1
11947,351312653,https://github.com/fhrgithub/FPGA.git,2021-03-25 04:52:14+00:00,,fhrgithub/FPGA,Verilog,FPGA,435,4,2024-05-02 09:18:36+00:00,1
11948,352375942,https://github.com/sharc-lab/MeLoPPR.git,2021-03-28 16:11:36+00:00,,sharc-lab/MeLoPPR,Verilog,MeLoPPR,5885,4,2023-01-30 13:41:40+00:00,3
11949,354001699,https://github.com/strong-Ting/VerilogBoyDE2-115.git,2021-04-02 11:41:50+00:00,Gameboy compatible architecture implement on fpga,strong-Ting/VerilogBoyDE2-115,Verilog,VerilogBoyDE2-115,57241,4,2024-08-09 14:52:52+00:00,0
11950,351484260,https://github.com/salsina/Computer-Aided-Design-CA2-Phase2.git,2021-03-25 15:24:44+00:00,Hardware implementation of a Multi-Layer Perceptron (MLP) Neural Network,salsina/Computer-Aided-Design-CA2-Phase2,Verilog,Computer-Aided-Design-CA2-Phase2,1431,4,2024-04-01 13:01:41+00:00,0
11951,348816923,https://github.com/bingsen0806/EE2026.git,2021-03-17 18:45:30+00:00,A Sound and Sight Entertainment System (SSES) implemented on Basys3 FPGA Board,bingsen0806/EE2026,Verilog,EE2026,826,4,2024-05-30 14:28:06+00:00,0
11952,347631737,https://github.com/jibanhuanan/ISA-to-ExoKernel.git,2021-03-14 12:33:06+00:00,exokernel Operate System、Only deal with system security and surveillance termination agreements,jibanhuanan/ISA-to-ExoKernel,Verilog,ISA-to-ExoKernel,23,4,2023-01-15 23:19:22+00:00,0
11953,346743495,https://github.com/KUL-CA-Exercise/CA_Exercise.git,2021-03-11 15:12:57+00:00,,KUL-CA-Exercise/CA_Exercise,Verilog,CA_Exercise,3162,4,2024-06-12 17:10:12+00:00,42
11954,349849666,https://github.com/cynthi8/GNNUnlock.git,2021-03-20 22:36:24+00:00,Reproduction of https://github.com/DfX-NYUAD/GNNUnlock,cynthi8/GNNUnlock,Verilog,GNNUnlock,187051,4,2024-01-09 11:04:54+00:00,0
